ID	GENE PRODUCT ID	GO EVIDENCE CODE	REFERENCE	TAXON ID
GO:0055006	https://identifiers.org/uniprot:Q9JLN9	IMP	PMID:23342106	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0061444	https://identifiers.org/uniprot:Q9QXX0	IMP	PMID:19509466	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0090162	https://identifiers.org/uniprot:G3X9J0	IMP	PMID:26231217	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0090162	https://identifiers.org/uniprot:O60292	IDA	PMID:26231217	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0090162	https://identifiers.org/uniprot:Q8TES7	IMP	PMID:18838552	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0090164	https://identifiers.org/uniprot:Q92614	IMP	PMID:19837035	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0090162	https://identifiers.org/uniprot:Q9BQL6	IDA	PMID:17012746	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0090164	https://identifiers.org/uniprot:Q9H4A6	IMP	PMID:19837035	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0007288	https://identifiers.org/uniprot:A0A0G2JEB6	IMP	PMID:33472045	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:A0A1D5RMD1	IMP	PMID:36321563	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0021954	https://identifiers.org/uniprot:A0A1W2P872	IMP	PMID:27223325	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001675	https://identifiers.org/uniprot:A0A571BEE2	IDA	PMID:38013430	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:1905198	https://identifiers.org/uniprot:A0A571BEE2	IMP	PMID:38013430	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:1905199	https://identifiers.org/uniprot:A0A571BEE2	IMP	PMID:38013430	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042551	https://identifiers.org/uniprot:A0A590UK83	IMP	PMID:36593289	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0048240	https://identifiers.org/uniprot:A0A5F8MPU3	IMP	PMID:34998468	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048477	https://identifiers.org/uniprot:A0A5K7RLP0	IMP	PMID:32032549	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031175	https://identifiers.org/uniprot:A0JNT9	IMP	PMID:20360680	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001675	https://identifiers.org/uniprot:A2A6C4	IDA	PMID:30733280	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001675	https://identifiers.org/uniprot:A2A6C4	IDA	PMID:30733281	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:A2AG06	IMP	PMID:28380054	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0120045	https://identifiers.org/uniprot:A2AI08	IMP	PMID:27693694	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0120045	https://identifiers.org/uniprot:A2AI08	IMP	PMID:30159668	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0120045	https://identifiers.org/uniprot:A2AI08	IMP	PMID:37952086	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001675	https://identifiers.org/uniprot:A2APA5	IMP	PMID:34471926	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:A2APA5	IMP	PMID:34471926	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0071514	https://identifiers.org/uniprot:A2APF3	IDA	PMID:17048991	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:A2AU72	IMP	PMID:34428398	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030225	https://identifiers.org/uniprot:A6NKF2	IDA	PMID:38231884	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001675	https://identifiers.org/uniprot:A6PWV3	IMP	PMID:34114279	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:B2RR83	IMP	PMID:29033321	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:B2RR83	IMP	PMID:29087293	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:B2RR83	IMP	PMID:29360036	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0120045	https://identifiers.org/uniprot:B2RVW2	IMP	PMID:33496845	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0120316	https://identifiers.org/uniprot:B2RW38	IMP	PMID:31904090	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001675	https://identifiers.org/uniprot:B2RXB0	IMP	PMID:34714330	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042461	https://identifiers.org/uniprot:D3YUE4	IMP	PMID:31949211	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0045163	https://identifiers.org/uniprot:D3YVF0	IDA	PMID:27693258	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0070073	https://identifiers.org/uniprot:D3YVF0	IMP	PMID:27693258	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0120316	https://identifiers.org/uniprot:D3Z2X2	IMP	PMID:34932939	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:E9PVD1	IMP	PMID:28339613	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007281	https://identifiers.org/uniprot:E9Q3T6	IMP	PMID:26523391	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007281	https://identifiers.org/uniprot:E9Q3T6	IMP	PMID:27281218	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007288	https://identifiers.org/uniprot:E9Q5M6	IMP	PMID:28552195	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007288	https://identifiers.org/uniprot:E9Q5M6	IMP	PMID:29449551	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007288	https://identifiers.org/uniprot:E9Q7R9	IMP	PMID:28552195	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007288	https://identifiers.org/uniprot:E9Q7R9	IMP	PMID:29449551	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048240	https://identifiers.org/uniprot:E9Q9F6	IMP	PMID:21224844	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:E9Q9F7	IMP	PMID:38038747	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:E9Q9F7	IMP	PMID:38441556	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007288	https://identifiers.org/uniprot:E9Q9F7	IMP	PMID:38038747	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0120316	https://identifiers.org/uniprot:E9Q9F7	IMP	PMID:38038747	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:1905198	https://identifiers.org/uniprot:E9Q9F7	IMP	PMID:38038747	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:G3UZ78	IMP	PMID:36995441	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030224	https://identifiers.org/uniprot:O00408-2	IEP	PMID:14687666	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016358	https://identifiers.org/uniprot:O00453	IDA	PMID:11478849	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:1990963	https://identifiers.org/uniprot:O00501	IMP	PMID:25323998	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0071425	https://identifiers.org/uniprot:O00744	IDA	PMID:9787155	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0008039	https://identifiers.org/uniprot:O08665	IMP	PMID:22179111	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0008039	https://identifiers.org/uniprot:O08665	IDA	PMID:22179111	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0021828	https://identifiers.org/uniprot:O08665	IMP	PMID:21059704	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001779	https://identifiers.org/uniprot:O08750	IMP	PMID:32190943	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031175	https://identifiers.org/uniprot:O08808	IDA	PMID:18572016	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0016358	https://identifiers.org/uniprot:O08843	IDA	PMID:11478849	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001550	https://identifiers.org/uniprot:O08859	IMP	PMID:26468290	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0016322	https://identifiers.org/uniprot:O09127	IDA	PMID:17875921	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031175	https://identifiers.org/uniprot:O09127	IDA	PMID:15782114	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0120316	https://identifiers.org/uniprot:O14645	IMP	PMID:36792588	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:O14656	IMP	PMID:16361107	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:O14656	IMP	PMID:24930953	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0021828	https://identifiers.org/uniprot:O15041	IDA	PMID:25985275	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030225	https://identifiers.org/uniprot:O15524	IMP	PMID:32634427	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030218	https://identifiers.org/uniprot:O35143	IMP	PMID:23135403	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0021828	https://identifiers.org/uniprot:O35375	IMP	PMID:21059704	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0120316	https://identifiers.org/uniprot:O35594	IMP	PMID:32233951	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0035162	https://identifiers.org/uniprot:O35615	IMP	PMID:14614148	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0060719	https://identifiers.org/uniprot:O35885	IMP	PMID:7773285	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0035166	https://identifiers.org/uniprot:O43474	IMP	PMID:21539536	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030218	https://identifiers.org/uniprot:O43781	IDA	PMID:10779429	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0060474	https://identifiers.org/uniprot:O54689	IDA	PMID:23765988	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:O54863	IMP	PMID:18533145	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:O54967	IGI	PMID:23562806	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048666	https://identifiers.org/uniprot:O60243	IMP	PMID:21700882	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0048666	https://identifiers.org/uniprot:O60701	IMP	PMID:32001716	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:O60890	IMP	PMID:27160703	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:O70166	IDA	PMID:17135267	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048469	https://identifiers.org/uniprot:O70460	IDA	PMID:15845453	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0045162	https://identifiers.org/uniprot:O70624	IMP	PMID:23897819	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0060996	https://identifiers.org/uniprot:O75044	IDA	PMID:22559944	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0061564	https://identifiers.org/uniprot:O75312	IMP	PMID:22422766	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:O75385	IMP	PMID:18007665	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030219	https://identifiers.org/uniprot:O75444	IMP	PMID:25857263	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0060216	https://identifiers.org/uniprot:O88393	IMP	PMID:12773577	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0060318	https://identifiers.org/uniprot:O88393	IMP	PMID:12773577	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0071514	https://identifiers.org/uniprot:O88508	IMP	PMID:15215868	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048666	https://identifiers.org/uniprot:O88693	IMP	PMID:16109770	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0043249	https://identifiers.org/uniprot:O88939	IMP	PMID:26816381	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0021891	https://identifiers.org/uniprot:O89026	IGI	PMID:17360927	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0016358	https://identifiers.org/uniprot:O94805	IMP	PMID:31031012	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042551	https://identifiers.org/uniprot:O94805	IMP	PMID:31031012	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0021836	https://identifiers.org/uniprot:O94813	IDA	PMID:15207848	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001779	https://identifiers.org/uniprot:O94900	IMP	PMID:21126536	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0043249	https://identifiers.org/uniprot:O95365	IMP	PMID:26816381	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0071425	https://identifiers.org/uniprot:O95376	IDA	PMID:16118314	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0071425	https://identifiers.org/uniprot:O95376	IDA	PMID:19340006	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0048666	https://identifiers.org/uniprot:O95551	IMP	PMID:24658003	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030218	https://identifiers.org/uniprot:O95866	IMP	PMID:27743390	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030219	https://identifiers.org/uniprot:O95866	IMP	PMID:27743390	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:O95970	IMP	PMID:20463223	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016322	https://identifiers.org/uniprot:P01027	IMP	PMID:18083105	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0021954	https://identifiers.org/uniprot:P01303	IEP	PMID:20846339	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:P01303	IEP	PMID:20846339	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030225	https://identifiers.org/uniprot:P01579	IDA	PMID:30634164	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030218	https://identifiers.org/uniprot:P01588	IDA	PMID:15084469	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030218	https://identifiers.org/uniprot:P01588	IMP	PMID:28283061	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030225	https://identifiers.org/uniprot:P01730	IMP	PMID:24942581	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030225	https://identifiers.org/uniprot:P01911	IDA	PMID:24942581	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:P02649	IDA	PMID:8939961	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0071425	https://identifiers.org/uniprot:P03950	IDA	PMID:27518564	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030225	https://identifiers.org/uniprot:P04141	IDA	PMID:24942581	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0048240	https://identifiers.org/uniprot:P05132	IDA	PMID:19560455	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031175	https://identifiers.org/uniprot:P05231	IMP	PMID:3264880	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030218	https://identifiers.org/uniprot:P05532	IMP	PMID:12354381	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0035162	https://identifiers.org/uniprot:P05532	IMP	PMID:20536544	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0060374	https://identifiers.org/uniprot:P05532	IMP	PMID:15067126	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0060374	https://identifiers.org/uniprot:P05532	IMP	PMID:16127161	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030225	https://identifiers.org/uniprot:P06748	IDA	PMID:38231884	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001779	https://identifiers.org/uniprot:P06800	IMP	PMID:15557316	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030225	https://identifiers.org/uniprot:P06802	IMP	PMID:23717624	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031103	https://identifiers.org/uniprot:P06802	IMP	PMID:21935678	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0035162	https://identifiers.org/uniprot:P07202	IDA	PMID:21149635	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030097	https://identifiers.org/uniprot:P07333	IMP	PMID:7683918	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:P07942	IDA	PMID:15894315	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016358	https://identifiers.org/uniprot:P08101	IMP	PMID:17502348	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030218	https://identifiers.org/uniprot:P08680	IMP	PMID:9446639	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0035162	https://identifiers.org/uniprot:P08700	IDA	PMID:21149635	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0048240	https://identifiers.org/uniprot:P08910	IDA	PMID:26989199	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0007286	https://identifiers.org/uniprot:P09430	IDA	PMID:12743712	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0036345	https://identifiers.org/uniprot:P0C7P3	IMP	PMID:26769223	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0007286	https://identifiers.org/uniprot:P0CW70	IMP	PMID:34471926	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042551	https://identifiers.org/uniprot:P0DI97	IDA	PMID:15620359	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030218	https://identifiers.org/uniprot:P10242	IMP	PMID:25857263	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0002521	https://identifiers.org/uniprot:P10301	IMP	PMID:24705357	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0035803	https://identifiers.org/uniprot:P10761	IMP	PMID:14645511	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0035803	https://identifiers.org/uniprot:P10761	IMP	PMID:18420282	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0021954	https://identifiers.org/uniprot:P11137	IEP	PMID:20846339	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:P11137	IEP	PMID:20846339	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0043249	https://identifiers.org/uniprot:P11413	IMP	PMID:5643703	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0007281	https://identifiers.org/uniprot:P11416	IMP	PMID:15901285	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048477	https://identifiers.org/uniprot:P12025	IMP	PMID:17121547	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0061564	https://identifiers.org/uniprot:P12036	IMP	PMID:7536898	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030224	https://identifiers.org/uniprot:P12644	IDA	PMID:21149635	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030225	https://identifiers.org/uniprot:P12644	IDA	PMID:21149635	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0071425	https://identifiers.org/uniprot:P14404	IMP	PMID:15889140	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030225	https://identifiers.org/uniprot:P14719	IMP	PMID:34644537	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0021954	https://identifiers.org/uniprot:P15209	IMP	PMID:8402890	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048935	https://identifiers.org/uniprot:P15209	IMP	PMID:8402890	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030224	https://identifiers.org/uniprot:P15692	IDA	PMID:21149635	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030225	https://identifiers.org/uniprot:P15692	IDA	PMID:21149635	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030218	https://identifiers.org/uniprot:P15976	IEP	PMID:7678994	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030219	https://identifiers.org/uniprot:P15976	IMP	PMID:10700180	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030221	https://identifiers.org/uniprot:P15976	IEP	PMID:7678994	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0048821	https://identifiers.org/uniprot:P15976	IMP	PMID:10700180	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:P17208	IDA	PMID:8972215	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048935	https://identifiers.org/uniprot:P17208	IMP	PMID:17239249	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048935	https://identifiers.org/uniprot:P17208	IMP	PMID:19877281	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048935	https://identifiers.org/uniprot:P17208	IMP	PMID:20096094	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030218	https://identifiers.org/uniprot:P17542	IMP	PMID:1396592	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030218	https://identifiers.org/uniprot:P17542	IEP	PMID:7678994	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030219	https://identifiers.org/uniprot:P17542	IEP	PMID:7678994	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030221	https://identifiers.org/uniprot:P17542	IEP	PMID:7678994	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030218	https://identifiers.org/uniprot:P17679	IMP	PMID:10700180	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0002573	https://identifiers.org/uniprot:P17947	IMP	PMID:28111278	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:P18509	IDA	PMID:23800469	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0048627	https://identifiers.org/uniprot:P18828	IDA	PMID:9218485	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030223	https://identifiers.org/uniprot:P19096	IMP	PMID:25565205	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030224	https://identifiers.org/uniprot:P19096	IMP	PMID:25565205	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0061564	https://identifiers.org/uniprot:P19246	IMP	PMID:9763431	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0007286	https://identifiers.org/uniprot:P20155	IMP	PMID:28554943	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0071425	https://identifiers.org/uniprot:P21570	IMP	PMID:27518564	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0035162	https://identifiers.org/uniprot:P21583	IDA	PMID:21149635	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0035603	https://identifiers.org/uniprot:P21803	IMP	PMID:20345253	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0035162	https://identifiers.org/uniprot:P22091	IMP	PMID:19200805	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0002076	https://identifiers.org/uniprot:P22303	IEP	PMID:15454088	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:P22387	IDA	PMID:24875861	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031175	https://identifiers.org/uniprot:P22389	IDA	PMID:24875861	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0016358	https://identifiers.org/uniprot:P22646	IMP	PMID:17502348	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0021891	https://identifiers.org/uniprot:P22725	IMP	PMID:21539518	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030225	https://identifiers.org/uniprot:P23772	IMP	PMID:34644537	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030097	https://identifiers.org/uniprot:P23949	IMP	PMID:23748442	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0060216	https://identifiers.org/uniprot:P23949	IMP	PMID:19633199	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042462	https://identifiers.org/uniprot:P24529	IMP	PMID:16445854	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030097	https://identifiers.org/uniprot:P25911	IMP	PMID:11672542	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030218	https://identifiers.org/uniprot:P25911	IMP	PMID:10713104	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048240	https://identifiers.org/uniprot:P26361	IMP	PMID:21976599	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030097	https://identifiers.org/uniprot:P27090	IMP	PMID:14707111	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048666	https://identifiers.org/uniprot:P27090	IMP	PMID:16257223	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031175	https://identifiers.org/uniprot:P27671	IDA	PMID:17135267	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0060216	https://identifiers.org/uniprot:P27792	IMP	PMID:16514064	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031175	https://identifiers.org/uniprot:P28827	IDA	PMID:16380380	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031175	https://identifiers.org/uniprot:P28827	IMP	PMID:17276081	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030097	https://identifiers.org/uniprot:P28906	IMP	PMID:15969628	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0071425	https://identifiers.org/uniprot:P28906	IMP	PMID:21873977	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0048240	https://identifiers.org/uniprot:P29121	IMP	PMID:19342015	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048240	https://identifiers.org/uniprot:P29121	IDA	PMID:21302280	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0097155	https://identifiers.org/uniprot:P29319	IMP	PMID:21791286	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0097156	https://identifiers.org/uniprot:P29319	IMP	PMID:18403711	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030219	https://identifiers.org/uniprot:P30043	IMP	PMID:27207795	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0048469	https://identifiers.org/uniprot:P30530	IEP	PMID:19657094	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0035166	https://identifiers.org/uniprot:P30561	IMP	PMID:8692887	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0048666	https://identifiers.org/uniprot:P31360	IDA	PMID:24243019	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0014044	https://identifiers.org/uniprot:P31938	IMP	PMID:10704452	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031175	https://identifiers.org/uniprot:P32004	IDA	PMID:22973895	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0061564	https://identifiers.org/uniprot:P32004	IDA	PMID:20621658	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0007286	https://identifiers.org/uniprot:P32507	IMP	PMID:10733589	http://purl.obolibrary.org/obo/NCBITaxon_10090
