ID	GENE PRODUCT ID	GO EVIDENCE CODE	REFERENCE	TAXON ID
GO:0030141	https://identifiers.org/uniprot:P08311	IDA	PMID:11907569	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030667	https://identifiers.org/uniprot:P09172	IDA	PMID:7961964	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0034774	https://identifiers.org/uniprot:P09172	IDA	PMID:7961964	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031091	https://identifiers.org/uniprot:P09486	IDA	PMID:1737102	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031092	https://identifiers.org/uniprot:P09486	IDA	PMID:1737102	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0097208	https://identifiers.org/uniprot:P09668	IDA	PMID:18216060	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:P0C8F1	IDA	PMID:18387948	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0002080	https://identifiers.org/uniprot:P0DJF3	IDA	PMID:32484434	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:P10749	IDA	PMID:16423834	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:P11214	IDA	PMID:15978259	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:P11680	IDA	PMID:18292556	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001669	https://identifiers.org/uniprot:P11983	IDA	PMID:2655925	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042581	https://identifiers.org/uniprot:P12429	IDA	PMID:7526843	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042582	https://identifiers.org/uniprot:P12838	IDA	PMID:2500436	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031088	https://identifiers.org/uniprot:P13473	IDA	PMID:15297306	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0032593	https://identifiers.org/uniprot:P14142	IDA	PMID:12490950	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0032593	https://identifiers.org/uniprot:P14142	IDA	PMID:18227281	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0032593	https://identifiers.org/uniprot:P14142	IDA	PMID:21907143	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0032593	https://identifiers.org/uniprot:P14672	IDA	PMID:19590752	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:P15692	IDA	PMID:17082651	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:P15920	IDA	PMID:11872743	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031092	https://identifiers.org/uniprot:P16109	IDA	PMID:15297306	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:P17534	IDA	PMID:20056603	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0002080	https://identifiers.org/uniprot:P18572	IDA	PMID:19144954	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001669	https://identifiers.org/uniprot:P20060	IDA	PMID:8269854	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0060473	https://identifiers.org/uniprot:P20060	IDA	PMID:8253842	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001669	https://identifiers.org/uniprot:P20155	IDA	PMID:28554943	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0035577	https://identifiers.org/uniprot:P20160	IDA	PMID:2312733	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042582	https://identifiers.org/uniprot:P20160	IDA	PMID:11861296	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:P21237	IDA	PMID:24573299	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030667	https://identifiers.org/uniprot:P22748	IDA	PMID:17409381	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:P23578	IDA	PMID:7798216	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0035579	https://identifiers.org/uniprot:P23763	IDA	PMID:11391393	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0070821	https://identifiers.org/uniprot:P23763	IDA	PMID:11391393	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:P23946	IDA	PMID:29529050	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0035578	https://identifiers.org/uniprot:P24158	IDA	PMID:18462208	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:P24387	IDA	PMID:21624661	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:P29121	IDA	PMID:21302280	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0002080	https://identifiers.org/uniprot:P29121	IDA	PMID:16371590	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0002080	https://identifiers.org/uniprot:P32037	IDA	PMID:19144954	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042588	https://identifiers.org/uniprot:P35276	IDA	PMID:12192047	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0002080	https://identifiers.org/uniprot:P35279	IDA	PMID:31218450	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031091	https://identifiers.org/uniprot:P35442	IDA	PMID:1737102	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0043159	https://identifiers.org/uniprot:P35663	IMP	PMID:38013430	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0043159	https://identifiers.org/uniprot:P35663	IDA	PMID:8354692	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:P38606	IDA	PMID:23035048	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031045	https://identifiers.org/uniprot:P40749	IDA	PMID:18468511	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031045	https://identifiers.org/uniprot:P40749	IDA	PMID:19136969	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0033093	https://identifiers.org/uniprot:P42892	IDA	PMID:9710124	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:P45880	IDA	PMID:23355646	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:P46096	IDA	PMID:12145198	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0031045	https://identifiers.org/uniprot:P46096	IDA	PMID:18468511	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030667	https://identifiers.org/uniprot:P47867	IDA	PMID:16219686	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001669	https://identifiers.org/uniprot:P48794	IDA	PMID:16330764	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0070821	https://identifiers.org/uniprot:P49279	IDA	PMID:12070036	http://purl.obolibrary.org/obo/NCBITaxon_9606
